SYMBOL,NAME OF COMPANY, SERIES, DATE OF LISTING, PAID UP VALUE, MARKET LOT, ISIN NUMBER, FACE VALUE
RLDSDG,Sundaram MF - Sundaram FTP DS - DP-GO,MF,01-SEP-2014,10,1,INF903J01S30,10
RLDSRG,Sundaram MF - Sundaram FTP DS - RP-GO,MF,01-SEP-2014,10,1,INF903J01S06,10
RLDSRQ,Sundaram MF - Sundaram FTP DS - RP-QDPO,MF,01-SEP-2014,10,1,INF903J01S14,10
RLDTDG,Sundaram MF - Sundaram FTP DT - DP-GO,MF,08-SEP-2015,10,1,INF903J013U9,10
RLDTDHD,Sundaram MF - Sundaram FTP DT - DP-HYDPO,MF,08-SEP-2015,10,1,INF903J014U7,10
RLDTRG,Sundaram MF - Sundaram FTP DT - RP-GO,MF,08-SEP-2015,10,1,INF903J010U5,10
RLDTRHD,Sundaram MF - Sundaram FTP DT - RP-HYDPO,MF,08-SEP-2015,10,1,INF903J012U1,10
RLDTRQD,Sundaram MF - Sundaram FTP DT - RP-QDPO,MF,08-SEP-2015,10,1,INF903J011U3,10
RLDUDG,Sundaram MF - Sundaram FTP DU - DP-GO,MF,11-SEP-2014,10,1,INF903J01S97,10
RLDURG,Sundaram MF - Sundaram FTP DU - RP-GO,MF,11-SEP-2014,10,1,INF903J01S63,10
RLDURQD,Sundaram MF - Sundaram FTP DU - RP-QDPO,MF,11-SEP-2014,10,1,INF903J01S71,10
RLDVDG,Sundaram MF - Sundaram FTP DV - DP-GO,MF,11-SEP-2014,10,1,INF903J01T54,10
RLDVRG,Sundaram MF - Sundaram FTP DV - RP-GO,MF,11-SEP-2014,10,1,INF903J01T21,10
RLDWDG,Sundaram MF - Sundaram FTP DW - DP-GO,MF,23-SEP-2014,10,1,INF903J01V19,10
RLDWRG,Sundaram MF - Sundaram FTP DW - RP-GO,MF,23-SEP-2014,10,1,INF903J01U85,10
RLDYDG,Sundaram MF - Sundaram FTP DY - DP-GO,MF,10-OCT-2014,10,1,INF903J01V76,10
RLDYDQ,Sundaram MF - Sundaram FTP DY - DP-QDPO,MF,10-OCT-2014,10,1,INF903J01V84,10
RLDYRG,Sundaram MF - Sundaram FTP DY - RP-GO,MF,10-OCT-2014,10,1,INF903J01V43,10
RLDYRQ,Sundaram MF - Sundaram FTP DY - RP-QDPO,MF,10-OCT-2014,10,1,INF903J01V50,10
RLDZDG,Sundaram MF - Sundaram FiTP DZ - DP-GO,MF,15-FEB-2016,10,1,INF903J018U8,10
RLDZDHD,Sundaram MF - Sundaram FiTP DZ - DP-HYDPO,MF,15-FEB-2016,10,1,INF903J010V3,10
RLDZRG,Sundaram MF - Sundaram FiTP DZ - RP-GO,MF,15-FEB-2016,10,1,INF903J015U4,10
RLDZRHD,Sundaram MF - Sundaram FiTP DZ - RP-HYDPO,MF,15-FEB-2016,10,1,INF903J017U0,10
RLDZRQD,Sundaram MF - Sundaram FiTP DZ - RP-QDPO,MF,15-FEB-2016,10,1,INF903J016U2,10
RLERDG,Sundaram MF - Sundaram FTP ER Plan ER - Sundaram FTP ER DP - G ,MF,04-JUN-2015,10,1,INF903J014R3,10
RLERRG,Sundaram MF - Sundaram FTP ER Plan ER - Sundaram FTP ER RP - G ,MF,04-JUN-2015,10,1,INF903J017R6,10
RLERRHD,Sundaram MF - Sundaram FTP ER Plan ER - Sundaram FTP ER RP - HY DP ,MF,04-JUN-2015,10,1,INF903J018R4,10
RLESDG,Sundaram MF - Sundaram FTP ES - DP-GO,MF,31-DEC-2014,10,1,INF903J013B9,10
RLESRG,Sundaram MF - Sundaram FTP ES - RP-GO,MF,31-DEC-2014,10,1,INF903J010B5,10
RLESRQ,Sundaram MF - Sundaram FTP ES - RP-QDPO,MF,31-DEC-2014,10,1,INF903J011B3,10
RLEUDG,Sundaram MF - Sundaram FTP Sr EU - DP-GO,MF,23-APR-2015,10,1,INF903J019M3,10
RLEURG,Sundaram MF - Sundaram FTP Sr EU - RP-GO,MF,23-APR-2015,10,1,INF903J016M9,10
RLEURHD,Sundaram MF - Sundaram FTP Sr EU - RP-HYDPO,MF,23-APR-2015,10,1,INF903J018M5,10
RLEURQD,Sundaram MF - Sundaram FTP Sr EU - RP-QDPO,MF,23-APR-2015,10,1,INF903J017M7,10
RLFADG,Sundaram MF - Sundaram Fixed Term Plan Series FA - DP-GO,MF,16-APR-2015,10,1,INF903J013M6,10
RLFARG,Sundaram MF - Sundaram Fixed Term Plan Series FA - RP-GO,MF,16-APR-2015,10,1,INF903J010M2,10
RLFDDG,Sundaram MF - Sundaram FTP Series FD - DP-GO,MF,15-APR-2015,10,1,INF903J017L9,10
RLFDRG,Sundaram MF - Sundaram FTP Series FD - RP-GO,MF,15-APR-2015,10,1,INF903J014L6,10
RLFDRQD,Sundaram MF - Sundaram FTP Series FD - RP-QDPO,MF,15-APR-2015,10,1,INF903J015L3,10
RLFLDG,Sundaram MF - Sundaram FTP-FL - DP-GO,MF,11-MAY-2016,10,1,INF903JA1294,10
RLFLRG,Sundaram MF - Sundaram FTP-FL - RP-GO,MF,11-MAY-2016,10,1,INF903JA1260,10
RLFLRHD,Sundaram MF - Sundaram FTP-FL - RP-HYDPO,MF,11-MAY-2016,10,1,INF903JA1286,10
RLFLRQD,Sundaram MF - Sundaram FTP-FL - RP-QDPO,MF,11-MAY-2016,10,1,INF903JA1278,10
RLFMDG,Sundaram MF - Sundaram FTP FM - DP-GO,MF,04-MAY-2015,10,1,INF903J019N1,10
RLFMDQD,Sundaram MF - Sundaram FTP FM - DP-QDPO,MF,04-MAY-2015,10,1,INF903J010O8,10
RLFMRG,Sundaram MF - Sundaram FTP FM - RP-GO,MF,04-MAY-2015,10,1,INF903J016N7,10
RLFMRQD,Sundaram MF - Sundaram FTP FM - RP-QDPO,MF,04-MAY-2015,10,1,INF903J017N5,10
RLGEDG,Sundaram MF - Sundaram FTP Series GE - DP-GO,MF,13-MAY-2015,10,1,INF903J015O7,10
RLGERG,Sundaram MF - Sundaram FTP Series GE - RP-GO,MF,13-MAY-2015,10,1,INF903J012O4,10
RLGERQD,Sundaram MF - Sundaram FTP Series GE - RP-QDPO,MF,13-MAY-2015,10,1,INF903J013O2,10
RLGGDG,Sundaram MF - Sundaram FTP GG - DP-GO,MF,12-JUN-2015,10,1,INF903J010S9,10
RLGGRG,Sundaram MF - Sundaram FTP GG - RP-GO,MF,12-JUN-2015,10,1,INF903J011S7,10
RLGGRHD,Sundaram MF - Sundaram FTP GG - RP-HYDPO,MF,12-JUN-2015,10,1,INF903J012S5,10
RMFINAIDR1,Reliance MF - Reliance IF - AIF S-I - IDR,MF,07-AUG-2013,10,1,INF204K01EE2,10
RMFINARDR1,Reliance Mutual Fund - Reliance Int. Fund - AIF - SI - RP- DP - RO,MF,01-APR-2011,10,1,INF204K01EB8,10
RMFINQADP1,Reliance MF - Reliance Intr Fund - QIF SR I-DIV,MF,04-MAR-2014,10,1,INF204K01XU8,10
RMFINQIDP1,Reliance Mutual Fund - Reliance Int. Fund - QIF - SI - IP- DP - DPO,MF,01-APR-2011,10,1,INF204K01DL9,10
RMFINQRAG1,Reliance MF - Reliance Intr Fund - QIF SR I-GRW,MF,04-MAR-2014,10,1,INF204K01XT0,10
RMFINQRDP1,Reliance Mutual Fund - Reliance Int. Fund - QIF - SI - RP- DP - DPO,MF,01-APR-2011,10,1,INF204K01DI5,10
RSEOFIVDD,SBI Mutual Fund-SBI Equity Opportunities Fund Series IV-DPD,MF,05-NOV-2018,10,1,INF200KA1WK3,10
RSEOFIVDR,SBI Mutual Fund-SBI Equity Opportunities Fund Series IV- RPD,MF,05-NOV-2018,10,1,INF200KA1WI7,10
RSEOFIVGD,SBI Mutual Fund-SBI Equity Opportunities Fund Series IV-DPG,MF,05-NOV-2018,10,1,INF200KA1WJ5,10
RSEOFIVGR,SBI Mutual Fund-SBI Equity Opportunities Fund Series IV- RPG,MF,05-NOV-2018,10,1,INF200KA1WH9,10
SAHINTQ1GD,Sahara MF - SIFQP SI - DG,MF,04-APR-2013,10,1,INF515L01AM0,10
SAHINTQ1RD,Sahara MF - SIFQP SI - DRD,MF,04-APR-2013,10,1,INF515L01AL2,10
SAHINTQS1D,Sahara Mutual Fund - Sahara Interval Fund Quarterly Plan Series 1 -DPO,MF,29-MAR-2011,10,1,INF515L01502,10
SAHINTQS1G,Sahara Mutual Fund - Sahara Interval Fund Quarterly Plan Series 1 -GO,MF,29-MAR-2011,10,1,INF515L01528,10
SAHINTQS1R,Sahara Mutual Fund - Sahara Interval Fund Quarterly Plan Series 1 -DRO,MF,29-MAR-2011,10,1,INF515L01510,10
SC2DD,Sundaram MF - Sundaram Select Small Cap Series II - DP-DPO,MF,28-NOV-2014,10,1,INF903J01X90,10
SC2DG,Sundaram MF - Sundaram Select Small Cap Series II - DP-GO,MF,28-NOV-2014,10,1,INF903J01X82,10
SC2RD,Sundaram MF - Sundaram Select Small Cap Series II - RP-DPO,MF,28-NOV-2014,10,1,INF903J01X74,10
SC2RG,Sundaram MF - Sundaram Select Small Cap Series II - RP-GO,MF,28-NOV-2014,10,1,INF903J01X66,10
SC3DD,Sundaram MF - Sundaram Select Small Cap Series III - DP-DPO,MF,09-APR-2015,10,1,INF903J019G5,10
SC3DG,Sundaram MF - Sundaram Select Small Cap Series III - DP-GO,MF,09-APR-2015,10,1,INF903J018G7,10
SC3RD,Sundaram MF - Sundaram Select Small Cap Series III - RP-DPO,MF,09-APR-2015,10,1,INF903J017G9,10
SC3RG,Sundaram MF - Sundaram Select Small Cap Series III - RP-GO,MF,09-APR-2015,10,1,INF903J016G1,10
SC4DD,Sundaram MF - Sundaram Select Small Cap Series IV - DP-DPO,MF,23-APR-2015,10,1,INF903J011K4,10
SC4DG,Sundaram MF - Sundaram Select Small Cap Series IV - DP-GO,MF,23-APR-2015,10,1,INF903J010K6,10
SC4RD,Sundaram MF - Sundaram Select Small Cap Series IV - RP-DPO,MF,23-APR-2015,10,1,INF903J019J9,10
